Retsku	Product Title	Detailed Description	Categorization	Product URL	Primary Image URL	Alternate Image URL	Selling Price	Regular Price	Condition	Manufacturer Name	Manufacturer Part Number	Availability	Gender	Bid Type	Bid Amount
BR3552	10K White Solid Gold Mens Diamond Hip Hop Bracelet 3.50 Ctw	"This large mens diamond bracelet is crafted in 10K White Gold. The center is channel set with small baguette cut diamonds and bezel set with small round cut diamonds which total to 3.50 carats. The frame measures to 8 1/4 Inches in length and 1/2 Inches in width. Weighing approximately 52 grams, this glamorous mens diamond bracelet securely locks with slide in hidden clasp and two safety latches."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/10k-white-gold-mens-diamond-bracelet-3-50-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br3552-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br3552-3.jpg	2373	6750	New	Avianne & Co	BR3552	Yes	men	Absolute	0.25
BR126531	"14K Yellow Solid Gold Mens Cuban Bracelet 8.5"" 7 mm"	"This simple mens cuban chain is handcrafted in 14K yellow gold. The frame measures to 8.5 inches in length and 1/4 inches in width. Weighing 41.5 grams, this bracelet securely locks with durable slide in hidden clasp and one safety latch.&nbsp;"	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/14k-yellow-gold-mens-cuban-bracelet-8-5-7-mm-8059.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br126531-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br126516-3.jpg	2158	8925	New	Avianne & Co	BR126531	Yes	men	Absolute	0.25
BR1271	14K White Solid Gold Womens Diamond Bangle Bracelet 1.59 Ctw	This brilliant womens diamond bangle bracelet is crafted in 14K white gold. Two rows are set with flawless womens diamond bracelet which are G in color and VS in clarity. The center measures to 1/4 inches in width and the frame weighs approximately 12.7 grams. This elegant womens diamond bangle bracelet securely locks with a hidden slide in clasp and one small safety latch from the side.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/14k-white-gold-womens-diamond-bangle-bracelet-1-59-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br1271-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br1271-2.jpg	2110	6000	New	Avianne & Co	BR1271	Yes	women	Absolute	0.25
R25822	14K White Solid Gold Womens Diamond Wedding Band 1.25 Ctw	This exquisite womens diamond wedding band is handcrafted in lustrous 14K white gold. Five brilliant round cut diamonds are tension set half way around the band and total to 1.25 carats. The band measures to 5 mm in width and weighs 7.5 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/14k-white-gold-womens-diamond-wedding-band-1-25-ctw-9649.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25822-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25822-1.jpg	2109	5975	New	Avianne & Co	R25822	Yes	women	Absolute	0.25
BR19522	14K Yellow Solid Gold Womens Diamond Bangle Bracelet 2.25 Ctw	"This exquisite womens diamond bangle bracelet is crafted in 14K Yellow Gold. The center features two rows of channel set small baguette cut diamonds which total to 2.25 carats. The frame measures to 2 3/4 Inches in length and securely locks with a slide in hidden clasp with two safety latching. Weighing approximately 19.5 grams, this lovely womens diamond bangle bracelet gleams with elegance and sophistication."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/14k-yellow-gold-womens-diamond-bangle-bracelet-2-25-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/B/R/BR19522-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/B/R/BR19522-3.jpg	1941	5500	New	Avianne & Co	BR19522	Yes	women	Absolute	0.25
R5172RB	Eternity 18K White Gold Baguette Red Ruby Diamond Gemstone Ring	"Enjoy the gorgeous contrast of these shimmering princess cut white diamonds and baguette cut, deep red rubies! Each side of the 18K white gold band features a delicate design with small red ruby accents. The diamonds are channel set. The rubies are tension set.Different ring sizes may be available. Please inquire for details."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/eternity-18k-white-gold-baguette-red-ruby-diamond-gemstone-ring.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/5/r5172rba.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/5/r5172rbb.jpg	1823	5469	New	Avianne & Co	R5172RB	Yes	women	Absolute	0.25
R26012	14K White Solid Gold Womens Diamond Eternity Band 1.25 Ctw	This elegant womens diamond eternity band is crafted in highly polished 14K White Gold. The frame is prong set with small round cut diamonds which are G in color and VS in clarity. The frame measures to 1/8 Inches in width and weighs approximately 2.6 grams. This one of a kind womens diamond eternity band is an ideal gift for that special day.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/14k-white-gold-womens-diamond-eternity-band-1-25-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r26012-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/R/2/R26012-1.jpg	1678	4750	New	Avianne & Co	R26012	Yes	women	Absolute	0.25
R125441	14K Yellow Solid Gold Mens Diamond Wedding Band 0.75 Ctw	This glamorous mens diamond wedding band is handcrafted in 14K yellow gold. Seven brilliant round cut diamonds are channel set half way across the band and total to 0.75 carats. The frame measures to 5/16 inches in width and weighs approximately 11.4 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/14k-yellow-gold-mens-diamond-wedding-band-0-75-ctw-6151.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125441-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125441-2.jpg	1589	4500	New	Avianne & Co	R125441	Yes	men	Absolute	0.25
ER126354	14K White Solid Gold Black Diamond Stud Earrings 2.50 Ctw	These uniquely designed stud earrings are handcrafted in 14K white gold. The center of both earrings is prong set with two round cut black diamonds which total to 2.00 carats. The outside frame of each earring is detailed with small round cut diamonds which total to additional 0.50 carats.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-black-diamond-stud-earrings-2-50-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/r/er126354-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/e/r/er126354-1_1.jpg	1585	4500	New	Avianne & Co	ER126354	Yes	men	Absolute	0.25
R9147	14K Yellow Solid Gold Diamond Bridal Ring Set 0.75 Ctw	This finely detailed womens diamond bridal ring set is crafted in 14K Yellow Gold. The center of the engagement ring  is prong set with one princess cut diamond which weighs 0.45 carats. The wedding band is adorned with baguette and round cut stones which weigh approximately 0.30 carats. This elegant womens diamond bridal ring set is an ideal gift for that special occasion.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/14k-yellow-gold-diamond-bridal-ring-set-0-75-ctw-2069.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/9/r9147-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/9/r9147-2.jpg	1585	4500	New	Avianne & Co	R9147	Yes	Unisex	Absolute	0.25
ER27272	14K White Gold Diamond Cluster Stud Earrings 2.05 Ctw	These diamond cluster stud earrings are handcrafted in 14k white gold. Each earring is set with seven brilliant round cut diamonds which are VS in clarity and G/H in color. The frame measures to 8.6 mm in length and width and securely locks with screw back closure.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-diamond-cluster-stud-earrings-2-05-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/1/e179f-1_1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/e/1/e179f-1_1_1.jpg	1500	4500	New	Avianne & Co	ER27272	Yes	men	Absolute	0.25
R4810	14K Yellow Solid Gold Womens Five Stone Diamond Anniversary Ring 1.07 Ctw	This uniquely designed womens diamond anniversary ring is crafted in highly gleaming 14K Yellow Gold. The center is bezel set with five brilliant princess cut diamonds which are H/I in color and SI in clarity. The frame measures to 1/8 Inches in width and weighs approximately 4.8 grams. This one of a kind womens diamond anniversary ring is an ideal gift for that special occasion.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-yellow-gold-womens-five-stone-diamond-anniversary-ring-1-07-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/R/4/R4810-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/R/4/R4810-2.jpg	1500	4250	New	Avianne & Co	R4810	Yes	women	Absolute	0.25
R8250	14K Yellow Solid Gold Mens Diamond Solitaire Pinky Ring 0.50 Ctw	This masculine diamond pinky ring is crafted in 14K yellow gold. The center is set with one brilliant round cut 0.50 carat diamond which is G in color and VS in clarity. The frame measures to 3/8 inches in width and weighs approximately 8.2 grams. This exquisite mens diamond pinky ring is an ideal addition to your diamond collection.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-yellow-gold-mens-solitaire-diamond-pinky-ring-0-50-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/8/r8250-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/8/r8250-2.jpg	1499	4250	New	Avianne & Co	R8250	Yes	men	Absolute	0.25
BG1150	14K White Solid Gold Womens Diamond Bangle Bracelet 1.28 Ctw	"This lovely womens diamond bangle bracelet is handcrafted in lustrous 14K white gold. The center is set with small round cut diamonds which total to 1.28 carats. The frame measures to 2 inches in diameter and 1/8 inches in width. Weighing approximately 12.1 grams, this womens diamond bangle bracelet securely locks with a slide in hidden clasp and one safety latch from the opposite side."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/14k-white-gold-womens-diamond-bangle-bracelet-1-28-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/g/bg1150-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/g/bg1150-2.jpg	1409	3975	New	Avianne & Co	BG1150	Yes	women	Absolute	0.25
R6301	14K White Solid Gold Mens Diamond Pinky Ring 1.00 Ctw	"This elegant mens diamond pinky ring is crafted in highly polished 14K white gold. The center is set with seven brilliant round cut diamonds which are VS in clarity and G/H in color. Measuring to 1/2 Inches in width, the frame weighs approximately 6.3 grams. This one of a kind mens diamond pinky ring is an ideal accessory for an every day casual or special wear."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-white-gold-mens-diamond-pinky-ring-1-00-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/6/r6301-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/6/r6301-2.jpg	1239	3500	New	Avianne & Co	R6301	Yes	men	Absolute	0.25
R125960	10K Solid Gold Black Rhodium Plated Mens Diamond Ring with Black Diamonds 1.50 Ctw	This mens diamond ring is crafted in 10K gold and plated in black rhodium. The frame is detailed with small round cut black and white diamonds which total to 1.50 carats. The frame measures to 3/4 inches in width and weighs 12.7 grams.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-gold-black-rhodium-plated-mens-diamond-ring-with-black-diamonds-1-50-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125960-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125960-2.jpg	1235	3500	New	Avianne & Co	R125960	Yes	men	Absolute	0.25
ADFSR1990W	14K White Gold Diamond Eternity Band 0.90 Ctw	This exquisite unisex diamond eternity band is handcrafted in 14k white gold. Three rows are pave set with small round cut diamonds which total to 0.90 carats. The band measures to 7.6 mm in width and weighs 4.6 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/14k-white-gold-diamond-eternity-band-0-90-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr1990-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr1990-1.jpg	1183	2031	New	Avianne & Co	ADFSR1990W	Yes	men	Absolute	0.25
VR06661	10K Yellow Solid Gold Mens Diamond ring 0.78 Ctw	"Uniquely designed, this mens diamond ring is handcrafted in lustrous 10K Yellow Gold. The center is detailed with small round cut diamonds which are H in color and SI in clarity. The frame measures to 3/4 inches in width and weighs approximately 9.1 grams. This mens diamond ring is an ideal accessory for a special night out."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-mens-diamond-ring-0-78-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr06661-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr06661-2.jpg	1150	2400	New	Avianne & Co	VR06661	Yes	men	Absolute	0.25
R-902	14K White Solid Gold Mens Diamond Pinky Ring 0.75 Ctw	This elegant mens diamond pinky ring s crafted in lustrous 14K White Gold. The center is invisibly set with six small princess cut diamonds. This simple yet masculine diamond ring is an ideal addition to your diamond collection.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-white-gold-mens-diamond-pinky-ring-0-75-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/im-1_1_8_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/f/i/file_135_1.jpg	1008	2850	New	Avianne & Co	R-902	Yes	men	Absolute	0.25
VR04280	10K Yellow Solid Gold Diamond Wedding Band Set 0.96 Ctw	"This wedding band set is handcrafted in 10K yellow gold. The center of the engagement ring measures to 3/8 inches in width and the womens wedding band measures to 1/4 inches in width. The ring comes with an additional mens matching wedding band which measures to 5/16 inches in width. Weighing approximately 9.9 grams, this three ring wedding band set is an ideal gift for both him and her."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-diamond-wedding-band-set-0-96-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr037719-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr04280-2.jpg	985	2780	New	Avianne & Co	VR04280	Yes	Unisex	Absolute	0.25
BR6580	14K White Solid Gold Womens Diamond Bangle Bracelet 0.65 Ctw	"This elegant womens diamond bangle bracelet is crafted in 14K White Gold. The center is channel set with brilliant baguette and round cut diamonds which are I in color and SI in clarity. The frame measures to 2 1/4 Inches and 1/8 Inches in width. Weighing approximately 8 grams, this one of a kind womens diamond bangle bracelet securely locks with a slide in clasp and one safety latch."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/14k-white-gold-womens-diamond-bangle-bracelet-0-65-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br6580-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br6580-1.jpg	975	2750	New	Avianne & Co	BR6580	Yes	women	Absolute	0.25
VR3020	10K White Solid Gold Diamond Wedding Band Set 0.95 Ctw	"Crafted in 10K white gold, this elegant diamond wedding band set weighs approximately 8.7 grams. The engagement ring is set with small round cut diamonds and comes with a matching womens diamond wedding band which measures to 1/4 inches in width. The bridal ring set comes with an additional matching mens wedding band which measures to 1/4 inches in width and pave set with small round cut diamonds."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-white-gold-diamond-wedding-band-set-0-95-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr3020-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr3020-4.jpg	949	2795	New	Avianne & Co	VR3020	Yes	Unisex	Absolute	0.25
